what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1309413954842
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1309413954843
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1309413954844
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1309413954845
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1309413954845
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1309413954845
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1309413954846
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1309413954847
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1309413954848
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1309413954849
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1309413954849
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1309413954849
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1309413954850
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1309413954851
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1309413954868
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1309413954868
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1309413954869
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1309413954890
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1309413954891
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1309413954892
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1309413954893
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1309413954894
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1309413954895
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1309413954895
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1309413954895
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1309413954956
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1309413954956
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1309413954957
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1309413954958
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1309413954959
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1309413954960
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1309413954961
os,sysinfo,,,"win32",1309413954964
arch,sysinfo,,,"x86",1309413954964
ws,sysinfo,,,"win32",1309413954964
locale,sysinfo,,,"ja_JP",1309413954964
processors,sysinfo,,,"2",1309413954964
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1309413954964
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1309413954964
java.specification.name,sysinfo,,,"Java Platform API Specification",1309413954964
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1309413954964
java.specification.version,sysinfo,,,"1.6",1309413954964
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1309413954964
java.version,sysinfo,,,"1.6.0_22",1309413954964
java.vm.info,sysinfo,,,"mixed mode",1309413954964
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1309413954964
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1309413954964
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1309413954964
java.vm.specification.version,sysinfo,,,"1.0",1309413954964
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1309413954964
java.vm.version,sysinfo,,,"17.1-b03",1309413954964
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1309413954973
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1309413955358
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1309413955440
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1309413955456
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1309413955847
started,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1309413956091
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309413957698
started,bundle,com.android.ide.eclipse.traceview,10.0.1.v201103111512-110841,"com.android.ide.eclipse.traceview",1309413960169
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309413969815
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309413976276
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309413976916
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309413976973
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309413977456
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1309413978921
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309414103590
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309414821267
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309414822391
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309414825269
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309414831079
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309414831669
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309416001250
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309416006385
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309416014644
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1309416021502
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1309416023069
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309416023666
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309418707533
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309418727309
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309418732908
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309418769970
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309419800833
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309419858436
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309419901283
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309419901920
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309420736895
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309420751066
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309420753873
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309420756267
stopped,bundle,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.adt",1309420760718
stopped,bundle,com.android.ide.eclipse.hierarchyviewer,10.0.1.v201103111512-110841,"com.android.ide.eclipse.hierarchyviewer",1309420760789
stopped,bundle,com.android.ide.eclipse.traceview,10.0.1.v201103111512-110841,"com.android.ide.eclipse.traceview",1309420760790
stopped,bundle,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms",1309420760902
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1309420761109
stopped,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1309420761210
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1309420761254
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1309420761297
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1309420761335
stopped,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1309420761426
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090930-2100_R35x,"org.eclipse.jdt.apt.ui",1309420761505
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1309420761505
stopped,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1309420761613
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1309420761717
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.204.v200909021537,"org.eclipse.wst.xsd.ui",1309420761816
stopped,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1309420761816
stopped,bundle,org.eclipse.wst.common.ui,1.1.402.v200901262305,"org.eclipse.wst.common.ui",1309420761895
stopped,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1309420761987
stopped,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1309420762015
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1309420762015
